 23:27:32,-0.980,0.044,0.036
 23:27:33,-0.984,0.040,0.036
 23:27:33,-0.988,0.048,0.032
 23:27:33,-0.988,0.044,0.036
 23:27:33,-0.980,0.040,0.020
 23:27:33,-0.988,0.044,0.032
 23:27:34,-0.984,0.044,0.036
 23:27:34,-0.988,0.048,0.028
 23:27:34,-0.980,0.036,0.040
 23:27:34,-0.980,0.040,0.032
 23:27:35,-0.988,0.052,0.040
 23:27:35,-0.984,0.044,0.028
 23:27:35,-0.980,0.048,0.012
 23:27:35,-0.988,0.044,0.028
 23:27:35,-1.564,0.100,0.012
 23:27:36,-1.288,0.012,-0.368
 23:27:36,-0.840,0.320,-0.284
 23:27:36,-1.076,-0.080,-0.324
 23:27:36,-1.104,-0.260,-0.316
 23:27:36,-0.500,-0.472,0.076
 23:27:37,-0.696,-0.252,0.524
 23:27:37,0.156,-0.104,0.904
 23:27:37,0.660,0.100,0.836
 23:27:37,0.532,0.088,1.020
 23:27:37,0.552,-0.196,0.968
 23:27:38,0.204,-0.048,0.940
 23:27:38,0.136,0.116,1.088
 23:27:38,0.012,-0.128,0.988
 23:27:38,0.080,-0.124,1.032
 23:27:38,0.084,-0.104,0.960
 23:27:39,0.292,0.116,0.996
 23:27:39,-0.092,-0.016,0.992
 23:27:39,-0.068,-0.184,0.956
 23:27:39,0.220,-0.104,0.996
 23:27:39,0.228,-0.196,1.112
 23:27:40,0.396,0.088,0.844
 23:27:40,0.244,-0.288,0.912
 23:27:40,0.188,0.160,0.908
 23:27:40,0.100,0.324,0.948
 23:27:40,0.000,0.260,1.084
 23:27:41,-0.160,0.228,0.960
 23:27:41,-0.104,0.268,1.000
 23:27:41,-0.056,0.296,0.996
 23:27:41,0.104,0.152,1.132
 23:27:41,0.136,0.212,0.964
 23:27:42,-0.164,0.260,0.968
 23:27:42,-0.128,0.268,0.980
 23:27:42,0.060,0.268,0.956
 23:27:42,0.260,0.348,0.960
 23:27:42,0.476,0.272,0.932
 23:27:43,0.832,0.480,0.852
 23:27:43,0.528,0.252,0.916
 23:27:43,0.392,-0.004,0.960
 23:27:43,0.236,0.068,0.984
 23:27:43,0.144,0.140,0.996
 23:27:44,0.200,0.064,1.012
 23:27:44,0.164,0.088,0.976
 23:27:44,0.180,0.092,1.000
 23:27:44,0.188,0.072,0.992
 23:27:44,0.216,0.084,0.992
 23:27:45,0.228,0.096,1.004
 23:27:45,0.224,0.124,0.988
 23:27:45,0.216,0.144,0.980
 23:27:45,0.212,0.136,1.000
 23:27:45,0.224,0.132,0.972
 23:27:46,0.248,0.104,1.016
 23:27:46,0.188,0.120,0.992
 23:27:46,0.212,0.168,0.992
 23:27:46,0.204,0.096,0.988
 23:27:46,0.216,0.076,0.984
 23:27:47,0.136,0.068,0.992
 23:27:47,0.092,0.080,1.044
 23:27:47,0.060,0.076,0.984
 23:27:47,0.060,0.036,0.972
 23:27:47,0.080,0.048,1.004
 23:27:48,0.016,-0.008,1.016
 23:27:48,0.020,0.044,1.000
 23:27:48,-0.004,0.020,1.000
 23:27:48,0.012,0.024,1.004
 23:27:48,0.004,0.052,1.008
 23:27:49,0.004,0.016,1.016
 23:27:49,-0.008,0.000,1.000
 23:27:49,0.068,-0.008,1.024
 23:27:49,0.008,0.184,1.020
 23:27:50,-0.064,0.252,0.976
 23:27:50,-0.076,0.544,0.876
 23:27:50,-0.100,0.748,0.684
 23:27:50,-0.080,1.008,0.496
 23:27:50,-0.120,0.920,0.384
 23:27:51,-0.132,1.088,0.244
 23:27:51,-0.092,1.044,0.252
 23:27:51,-0.100,1.028,0.240
 23:27:51,-0.120,1.032,0.240
 23:27:51,-0.108,1.020,0.232
 23:27:52,-0.128,1.036,0.212
 23:27:52,-0.120,1.032,0.220
 23:27:52,-0.120,1.044,0.212
 23:27:52,-0.116,1.064,0.264
 23:27:52,-0.136,0.860,0.388
 23:27:53,-0.168,1.000,0.304
 23:27:53,-0.148,1.008,0.280
 23:27:53,-0.144,1.004,0.300
 23:27:53,-0.152,0.984,0.280
 23:27:53,-0.148,1.020,0.292
 23:27:54,-0.148,1.016,0.280
 23:27:54,-0.144,1.048,0.256
 23:27:54,-0.240,1.048,0.196
 23:27:54,-0.244,1.140,0.208
