 22:54:39,-0.636,0.104,0.760
 22:54:39,-0.636,0.108,0.752
 22:54:39,-0.648,0.096,0.760
 22:54:39,-0.644,0.128,0.752
 22:54:39,-0.648,0.116,0.752
 22:54:39,-0.644,0.136,0.748
 22:54:39,-0.640,0.120,0.744
 22:54:39,-0.636,0.132,0.744
 22:54:39,-0.644,0.124,0.748
 22:54:39,-0.628,0.120,0.748
 22:54:39,-0.644,0.128,0.748
 22:54:39,-0.656,0.124,0.756
 22:54:39,-0.644,0.132,0.748
 22:54:39,-0.648,0.136,0.732
 22:54:39,-0.652,0.120,0.736
 22:54:39,-0.652,0.116,0.740
 22:54:39,-0.640,0.100,0.740
 22:54:39,-0.648,0.104,0.744
 22:54:39,-0.660,0.100,0.744
 22:54:39,-0.648,0.108,0.752
 22:54:39,-0.648,0.116,0.744
 22:54:39,-0.644,0.132,0.740
 22:54:39,-0.644,0.124,0.740
 22:54:39,-0.648,0.124,0.740
 22:54:39,-0.648,0.124,0.740,0.114
 22:54:39,-0.656,0.116,0.736
 22:54:39,-0.664,0.108,0.740
 22:54:39,-0.660,0.112,0.740
 22:54:39,-0.660,0.088,0.740
 22:54:39,-0.656,0.096,0.736
 22:54:39,-0.664,0.104,0.736
 22:54:39,-0.668,0.112,0.736
 22:54:39,-0.668,0.100,0.740
 22:54:40,-0.668,0.096,0.740
 22:54:40,-0.672,0.084,0.740
 22:54:40,-0.656,0.100,0.724
 22:54:40,-0.656,0.100,0.732
 22:54:40,-0.672,0.108,0.740
 22:54:40,-0.660,0.104,0.740
 22:54:40,-0.656,0.116,0.724
 22:54:40,-0.656,0.112,0.728
 22:54:40,-0.656,0.108,0.728
 22:54:40,-0.656,0.108,0.728
 22:54:40,-0.656,0.108,0.716
 22:54:40,-0.656,0.100,0.720
 22:54:40,-0.652,0.092,0.720
 22:54:40,-0.648,0.100,0.732
 22:54:40,-0.652,0.096,0.732
 22:54:40,-0.644,0.100,0.724
 22:54:40,-0.644,0.100,0.724,0.099
 22:54:40,-0.640,0.100,0.728
 22:54:40,-0.656,0.108,0.724
 22:54:40,-0.648,0.112,0.720
 22:54:40,-0.652,0.096,0.716
 22:54:40,-0.644,0.088,0.724
 22:54:40,-0.648,0.088,0.728
 22:54:40,-0.648,0.084,0.720
 22:54:40,-0.648,0.108,0.708
 22:54:40,-0.644,0.108,0.716
 22:54:40,-0.636,0.112,0.708
 22:54:40,-0.636,0.116,0.724
 22:54:40,-0.644,0.096,0.724
 22:54:40,-0.640,0.088,0.720
 22:54:40,-0.648,0.076,0.716
 22:54:40,-0.648,0.068,0.724
 22:54:40,-0.648,0.096,0.724
 22:54:40,-0.660,0.096,0.720
 22:54:40,-0.660,0.108,0.716
 22:54:40,-0.676,0.116,0.724
 22:54:40,-0.684,0.104,0.732
 22:54:40,-0.676,0.108,0.728
 22:54:40,-0.668,0.100,0.736
 22:54:40,-0.660,0.104,0.740
 22:54:40,-0.656,0.100,0.744
 22:54:40,-0.656,0.100,0.744,0.095
 22:54:40,-0.664,0.096,0.744
 22:54:40,-0.664,0.088,0.744
 22:54:40,-0.668,0.096,0.736
 22:54:40,-0.684,0.100,0.748
 22:54:40,-0.664,0.100,0.736
 22:54:40,-0.668,0.108,0.744
 22:54:40,-0.660,0.112,0.740
 22:54:40,-0.656,0.108,0.736
 22:54:40,-0.656,0.096,0.736
 22:54:40,-0.648,0.076,0.744
 22:54:40,-0.660,0.064,0.736
 22:54:40,-0.652,0.068,0.720
 22:54:40,-0.668,0.072,0.724
 22:54:40,-0.680,0.112,0.716
 22:54:40,-0.684,0.120,0.720
 22:54:40,-0.684,0.136,0.728
 22:54:40,-0.676,0.116,0.736
 22:54:40,-0.676,0.128,0.744
 22:54:40,-0.660,0.100,0.732
 22:54:40,-0.660,0.104,0.728
 22:54:40,-0.676,0.104,0.724
 22:54:40,-0.676,0.104,0.724
 22:54:40,-0.664,0.112,0.728
 22:54:40,-0.656,0.100,0.720
 22:54:40,-0.656,0.100,0.720,0.097
 22:54:40,-0.652,0.088,0.736
 22:54:40,-0.668,0.108,0.724
 22:54:40,-0.648,0.092,0.728
 22:54:40,-0.664,0.100,0.720
 22:54:40,-0.656,0.104,0.720
 22:54:40,-0.656,0.104,0.716
 22:54:40,-0.660,0.100,0.716
 22:54:40,-0.664,0.112,0.716
 22:54:40,-0.660,0.100,0.720
 22:54:40,-0.652,0.100,0.724
 22:54:40,-0.648,0.092,0.724
 22:54:40,-0.656,0.116,0.716
 22:54:40,-0.664,0.108,0.724
 22:54:40,-0.656,0.112,0.712
 22:54:40,-0.664,0.108,0.716
 22:54:40,-0.656,0.108,0.712
 22:54:40,-0.652,0.108,0.724
 22:54:40,-0.652,0.096,0.716
 22:54:40,-0.644,0.100,0.728
 22:54:40,-0.656,0.092,0.724
 22:54:40,-0.652,0.096,0.720
 22:54:40,-0.660,0.108,0.724
 22:54:40,-0.648,0.104,0.724
 22:54:40,-0.648,0.104,0.720
 22:54:40,-0.648,0.104,0.720,0.098
 22:54:40,-0.648,0.092,0.716
 22:54:41,-0.656,0.092,0.720
 22:54:41,-0.664,0.100,0.724
 22:54:41,-0.660,0.112,0.716
 22:54:41,-0.660,0.112,0.728
 22:54:41,-0.648,0.100,0.724
 22:54:41,-0.640,0.096,0.720
 22:54:41,-0.648,0.088,0.724
 22:54:41,-0.664,0.088,0.720
 22:54:41,-0.664,0.092,0.720
 22:54:41,-0.672,0.092,0.720
 22:54:41,-0.676,0.116,0.724
 22:54:41,-0.676,0.116,0.720
 22:54:41,-0.676,0.112,0.724
 22:54:41,-0.668,0.100,0.732
 22:54:41,-0.656,0.096,0.728
